pid,longitude,latitude,height
366IZ1mHpV,17.261802,50.465157,214.7
366IZ1mHpp,17.26057,50.465311,215.7
366IZ1mHpq,17.260512,50.465318,215.5
366IZ1mYgG,17.308466,50.459192,196.2
366IZ1mYgH,17.308455,50.459193,194.0
366IZ1mYgI,17.30855,50.459181,186.9
366IZ1mYgM,17.308115,50.459236,195.5
366IZ1mYgO,17.308077,50.459241,191.8
366IZ1mYgP,17.30802,50.459248,191.6
366IZ1mYgT,17.307631,50.459296,198.1
366IZ1mYgU,17.307578,50.459303,197.7
366IZ1mYgW,17.307514,50.459311,195.1
366IZ1mYgf,17.307041,50.45937,191.7
366IZ1mYgt,17.306048,50.459495,197.9
366IZ1mYpx,17.271529,50.463814,212.2
366IZ1mYq0,17.271342,50.463837,212.4
366IZ1mYq5,17.271189,50.463857,205.6
366IZ1mYq9,17.270855,50.463898,209.7
366IZ1mYqA,17.27089,50.463894,205.4
366IZ1mYqF,17.270632,50.463926,203.3
366IZ1mYqI,17.270171,50.463984,215.9
366IZ1mYqJ,17.27034,50.463963,205.5
366IZ1mYrp,17.264334,50.464713,219.2
366IZ1mYsX,17.261756,50.465035,215.1
366IZ1mYsr,17.260518,50.46519,216.2
366IZ1mYss,17.260416,50.465202,218.1
366IZ1mpjI,17.308448,50.459066,195.3
366IZ1mpjJ,17.308514,50.459058,189.6
366IZ1mpjM,17.308232,50.459093,194.0
366IZ1mpjN,17.308006,50.459122,201.5
366IZ1mpjR,17.307911,50.459134,194.7
366IZ1mpjd,17.307051,50.459241,200.5
366IZ1mpjf,17.307232,50.459219,186.9
366IZ1mpji,17.306884,50.459262,194.3
366IZ1mpjj,17.306871,50.459264,192.1
366IZ1mpjp,17.306424,50.45932,195.8
366IZ1mpjv,17.306129,50.459357,192.6
366IZ1mpsz,17.27135,50.463709,218.6
366IZ1mpt1,17.271364,50.463707,212.4
366IZ1mpt5,17.271339,50.46371,202.6
366IZ1mpt7,17.271172,50.463731,204.6
366IZ1mpt8,17.271098,50.46374,205.3
366IZ1mptA,17.270935,50.463761,207.1
366IZ1mptC,17.27082,50.463775,206.8
366IZ1mpuC,17.266812,50.464276,217.9
366IZ1mpuH,17.266356,50.464333,224.8
366IZ1mpup,17.264401,50.464577,219.9
366IZ1mpus,17.264199,50.464602,220.9
366IZ1mput,17.264301,50.46459,213.5
366IZ1n6mM,17.308249,50.458964,197.0
366IZ1n6mN,17.308245,50.458964,194.5
366IZ1n6mO,17.308199,50.45897,193.8
366IZ1n6me,17.307067,50.459112,200.8
366IZ1n6wA,17.271033,50.463621,206.4
366IZ1n6wB,17.271057,50.463618,202.6
366IZ1n6wD,17.270843,50.463645,206.8
366IZ1n6wd,17.269057,50.463868,216.2
366IZ1n6wt,17.268055,50.463993,217.6
366IZ1n6xI,17.266478,50.46419,220.3
366IZ1n6xi,17.264919,50.464385,219.4
366IZ1n6xr,17.26444,50.464444,216.4
366IZ1n6xs,17.264299,50.464462,220.1
366IZ1n6xu,17.264166,50.464479,220.6
366IZ1n6xv,17.264245,50.464469,214.3
366IZ1n6z4,17.260109,50.464986,206.6
366IZ1n6z5,17.260097,50.464987,204.4
366IZ1nNpP,17.3082,50.458842,194.8
366IZ1nNpQ,17.308145,50.458849,194.5
366IZ1nNpX,17.307816,50.45889,190.1
366IZ1nNpY,17.30773,50.458901,191.2
366IZ1nNpo,17.306636,50.459038,196.5
366IZ1nNpv,17.306129,50.459102,200.1
366IZ1nNpw,17.306174,50.459096,195.3
366IZ1nNz8,17.271353,50.463453,201.2
366IZ1nNzf,17.269004,50.463747,216.9
366IZ1nNzj,17.268777,50.463775,216.1
366IZ1nNzw,17.267966,50.463876,217.1
366IZ1nO0K,17.266427,50.464069,220.9
366IZ1nO0L,17.266428,50.464068,218.1
366IZ1nO0Q,17.266187,50.464099,215.3
366IZ1nO0R,17.266158,50.464102,213.8
366IZ1nO0k,17.264953,50.464253,216.2
366IZ1nO0u,17.264304,50.464334,218.1
366IZ1nO27,17.260179,50.464849,198.9
366IZ1nesS,17.308059,50.458732,196.6
366IZ1nesX,17.307827,50.458761,193.3
366IZ1nesa,17.307635,50.458785,193.7
